id,address,flow,year,funktion_3_title,funktion_3_address,einzelplan_1_title,gruppe_2_address,gruppe_3_address,gruppe_2_title,gruppe_1_address,einzelplan_1_address,funktion_2_title,account,name,title,gruppe_1_title,einzelplan_2_address,value,funktion_1_title,funktion_2_address,gruppe_3_title,einzelplan_2_title,funktion_1_address,flexible
49,121082141,ausgaben,2012,Bundesstraßen,722,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",82,821,Erwerb von unbeweglichen Sachen,8,12,Straßen,funktion,1210 821 41 - 722,Grunderwerb für Um- und Ausbau einschl. Lärmschutzmaßnahmen (Bundesstraßen),Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,1210,30000,Verkehrs- und Nachrichtenwesen,72,Grunderwerb,Bundesfernstraßen (ohne Lkw-Maut),7,0
50,090426101,einnahmen,2012,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,26,261,Schuldendiensthilfen und Erstattungen von Verwaltungsausgaben aus sonstigen Bereichen,2,09,Politische Führung und zentrale Verwaltung,funktion,0904 261 01 - 011,Erstattung von Verwaltungsausgaben,Einnahmen aus Zuweisungen und Zuschüssen mit Ausnahme für Investitionen,0904,751,Allgemeine Dienste,01,Schuldendiensthilfen und Erstattungen von Verwaltungsausgaben aus dem Inland,Chancen der Globalisierung,0,0
51,120371201,ausgaben,2012,Wasserstraßen und Häfen,712,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",71,712,Baumaßnahmen,7,12,Verwaltung,funktion,1203 712 01 - 712,Baumaßnahmen von mehr als 1 000 000 € im Einzelfall,Baumaßnahmen,1203,0,Verkehrs- und Nachrichtenwesen,71,Baumaßnahmen,Wasser- und Schifffahrtsverwaltung des Bundes - Bundeswasserstraßen -,7,1
52,110681201,ausgaben,2012,Arbeits- und Sozialgerichte,054,Bundesministerium für Arbeit und Soziales,81,812,Erwerb von beweglichen Sachen,8,11,Rechtsschutz,funktion,1106 812 01 - 054,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,1106,26,Allgemeine Dienste,05,Erwerb von Geräten und sonstigen beweglichen Sachen,Bundessozialgericht,0,1
53,061281101,ausgaben,2012,Verwaltungsfachhochschulen,133,Bundesministerium des Innern,81,811,Erwerb von beweglichen Sachen,8,06,Hochschulen,funktion,0612 811 01 - 133,Erwerb von Fahrzeugen,Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,0612,0,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",13,Erwerb von Fahrzeugen,Fachhochschule des Bundes für öffentliche Verwaltung,1,1
54,166728157,einnahmen,2012,"Versorgung einschließlich Beihilfen für Versorgungsempfänger, soweit nicht unter Funktionen 038, 039, 048, 058, 068, 118 und 138",018,"Bundesministerium für Umwelt, Naturschutz und Reaktorsicherheit",28,281,Sonstige Zuschüsse aus sonstigen Bereichen,2,16,Politische Führung und zentrale Verwaltung,funktion,1667 281 57 - 018,Sonstige Erstattungen aus dem Inland,Einnahmen aus Zuweisungen und Zuschüssen mit Ausnahme für Investitionen,1667,0,Allgemeine Dienste,01,Sonstige Erstattungen aus dem Inland,Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter des Einzelplans 16,0,0
55,100468309,ausgaben,2012,Marktordnungen (einschl. EU),532,"Bundesministerium für Ernährung, Landwirtschaft und Verbraucherschutz",68,683,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,10,Einkommenstabilisierende Maßnahmen,funktion,1004 683 09 - 532,Prozesszinsen in Rechtsstreiten über EU-Marktordnungsausgaben,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,1004,0,"Ernährung, Landwirtschaft und Forsten",53,Zuschüsse für laufende Zwecke an private Unternehmen (soweit nicht unter 662),"Marktordnung, Maßnahmen der Notfallvorsorge",5,0
56,010481255,ausgaben,2012,Politische Führung,011,Bundespräsident und Bundespräsidialamt,81,812,Erwerb von beweglichen Sachen,8,01,Politische Führung und zentrale Verwaltung,funktion,0104 812 55 - 011,"Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software",Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,0104,12,Allgemeine Dienste,01,Erwerb von Geräten und sonstigen beweglichen Sachen,Büro der Gemeinsamen Wissenschaftskonferenz,0,1
57,100182101,ausgaben,2012,Politische Führung,011,"Bundesministerium für Ernährung, Landwirtschaft und Verbraucherschutz",82,821,Erwerb von unbeweglichen Sachen,8,10,Politische Führung und zentrale Verwaltung,funktion,1001 821 01 - 011,Erwerb von bebauten und unbebauten Grundstücken,Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,1001,0,Allgemeine Dienste,01,Grunderwerb,Bundesministerium,0,1
58,050268541,ausgaben,2012,Andere Einrichtungen für Wissenschaft und Forschung,165,Auswärtiges Amt,68,685,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,05,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",funktion,0502 685 41 - 165,Einrichtungen zur Pflege der Auslandsbeziehungen im Forschungs- und Wissenschaftsbereich,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0502,1137,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Zuschüsse für laufende Zwecke an öffentliche Einrichtungen,Allgemeine Bewilligungen,1,0
59,091445201,ausgaben,2012,Andere Einrichtungen für Wissenschaft und Forschung,165,Bundesministerium für Wirtschaft und Technologie,45,452,Sonstige personalbezogene Ausgaben,4,09,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",funktion,0914 452 01 - 165,Erstattungen an die Versorgungsanstalt des Bundes und der Länder,Personalausgaben,0914,1,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Personalbezogene Zahlungen an die Sozialversicherungsträger (soweit nicht unter Obergruppen 41 bis 44 erfasst),Bundesanstalt für Materialforschung und -prüfung,1,1
60,050268545,ausgaben,2012,Sonstiges,029,Auswärtiges Amt,68,685,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,05,Auswärtige Angelegenheiten,funktion,0502 685 45 - 029,Zuschüsse zu Vorhaben zur Förderung des europäischen Gedankens,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0502,700,Allgemeine Dienste,02,Zuschüsse für laufende Zwecke an öffentliche Einrichtungen,Allgemeine Bewilligungen,0,0
61,122751802,ausgaben,2012,Wasserstraßen und Häfen,712,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",51,518,Sächliche Verwaltungsausgaben (Obergruppe 51),5,12,Verwaltung,funktion,1227 518 02 - 712,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1227,8118,Verkehrs- und Nachrichtenwesen,71,Mieten und Pachten,Bundesamt für Bauwesen und Raumordnung,7,0
62,120542709,ausgaben,2012,Sonstiges,719,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",42,427,Bezüge und Nebenleistungen,4,12,Verwaltung,funktion,1205 427 09 - 719,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Personalausgaben,1205,715,Verkehrs- und Nachrichtenwesen,71,"Beschäftigungsentgelte, Aufwendungen für nebenamtlich und nebenberuflich Tätige",Bundesamt für Güterverkehr,7,1
63,151181221,ausgaben,2012,Maßnahmen des Gesundheitswesens,314,Bundesministerium für Gesundheit,81,812,Erwerb von beweglichen Sachen,8,15,Einrichtungen und Maßnahmen des Gesundheitswesens,funktion,1511 812 21 - 314,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,1511,0,"Gesundheit, Umwelt, Sport und Erholung",31,Erwerb von Geräten und sonstigen beweglichen Sachen,Robert Koch-Institut,3,0
64,230142201,ausgaben,2012,Politische Führung,011,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,42,422,Bezüge und Nebenleistungen,4,23,Politische Führung und zentrale Verwaltung,funktion,2301 422 01 - 011,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Personalausgaben,2301,33360,Allgemeine Dienste,01,Bezüge und Nebenleistungen der Beamten und Richter,Bundesministerium,0,1
65,230142202,ausgaben,2012,Politische Führung,011,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,42,422,Bezüge und Nebenleistungen,4,23,Politische Führung und zentrale Verwaltung,funktion,2301 422 02 - 011,Bezüge und Nebenleistungen der beamteten Hilfskräfte,Personalausgaben,2301,0,Allgemeine Dienste,01,Bezüge und Nebenleistungen der Beamten und Richter,Bundesministerium,0,1
66,061042709,ausgaben,2012,Polizei,042,Bundesministerium des Innern,42,427,Bezüge und Nebenleistungen,4,06,Öffentliche Sicherheit und Ordnung,funktion,0610 427 09 - 042,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Personalausgaben,0610,6281,Allgemeine Dienste,04,"Beschäftigungsentgelte, Aufwendungen für nebenamtlich und nebenberuflich Tätige",Bundeskriminalamt,0,1
67,091381201,ausgaben,2012,Andere Einrichtungen für Wissenschaft und Forschung,165,Bundesministerium für Wirtschaft und Technologie,81,812,Erwerb von beweglichen Sachen,8,09,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",funktion,0913 812 01 - 165,Erwerb von Geräten und sonstigen beweglichen Sachen,Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,0913,403,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Erwerb von Geräten und sonstigen beweglichen Sachen,Physikalisch-Technische Bundesanstalt,1,1
68,121145929,ausgaben,2012,Sonstiges,719,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",45,459,Sonstige personalbezogene Ausgaben,4,12,Verwaltung,funktion,1211 459 29 - 719,Vermischte Personalausgaben,Personalausgaben,1211,5,Verkehrs- und Nachrichtenwesen,71,Sonstiges,Bundesanstalt für Straßenwesen,7,0
69,070652501,ausgaben,2012,Finanzgerichte,055,Bundesministerium der Justiz,52,525,Sächliche Verwaltungsausgaben (Obergruppe 52),5,07,Rechtsschutz,funktion,0706 525 01 - 055,Aus- und Fortbildung,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0706,10,Allgemeine Dienste,05,Aus- und Fortbildung,Bundesfinanzhof,0,1
70,062938101,einnahmen,2012,Haushaltstechnische Verrechnungen,990,Bundesministerium des Innern,38,381,Haushaltstechnische Verrechnungen,3,06,Haushaltstechnische Verrechnungen,funktion,0629 381 01 - 990,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,"Einnahmen aus Schuldenaufnahmen, aus Zuweisungen und Zuschüssen für Investitionen, besondere Finanzierungseinnahmen",0629,0,Allgemeine Finanzwirtschaft,99,Verrechnungen zwischen Kapiteln,Bundesanstalt Technisches Hilfswerk,9,0
71,061812901,einnahmen,2012,Forschung und experimentelle Entwicklung zum Schutz und zur Förderung der menschlichen Gesundheit (Einzelmaßnahmen),172,Bundesministerium des Innern,12,129,Einnahmen aus wirtschaftlicher Tätigkeit und aus Vermögen (ohne Zinsen),1,06,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",funktion,0618 129 01 - 172,Einnahmen aus Veranstaltungen,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",0618,1,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",17,Sonstige,Bundesinstitut für Sportwissenschaft,1,0
72,080442801,ausgaben,2012,"Steuer- und Zollverwaltung, Vermögensverwaltung",061,Bundesministerium der Finanzen,42,428,Bezüge und Nebenleistungen,4,08,Finanzverwaltung,funktion,0804 428 01 - 061,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Personalausgaben,0804,180000,Allgemeine Dienste,06,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundeszollverwaltung,0,1
73,091781101,ausgaben,2012,Verwaltung,610,Bundesministerium für Wirtschaft und Technologie,81,811,Erwerb von beweglichen Sachen,8,09,Verwaltung,funktion,0917 811 01 - 610,Erwerb von Fahrzeugen,Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,0917,20,"Energie- und Wasserwirtschaft, Gewerbe, Dienstleistungen",61,Erwerb von Fahrzeugen,Bundeskartellamt,6,1
74,150442241,ausgaben,2012,Maßnahmen des Gesundheitswesens,314,Bundesministerium für Gesundheit,42,422,Bezüge und Nebenleistungen,4,15,Einrichtungen und Maßnahmen des Gesundheitswesens,funktion,1504 422 41 - 314,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Personalausgaben,1504,306,"Gesundheit, Umwelt, Sport und Erholung",31,Bezüge und Nebenleistungen der Beamten und Richter,Bundeszentrale für gesundheitliche Aufklärung,3,1
75,170453939,ausgaben,2012,Zivildienst,015,"Bundesministerium für Familie, Senioren, Frauen und Jugend",53,539,Sächliche Verwaltungsausgaben (Obergruppe 53),5,17,Politische Führung und zentrale Verwaltung,funktion,1704 539 39 - 015,Vermischte Verwaltungsausgaben,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1704,2,Allgemeine Dienste,01,Sonstiges,Bundesamt für Familie und zivilgesellschaftliche Aufgaben,0,0
76,110445301,ausgaben,2012,Arbeitsschutz,254,Bundesministerium für Arbeit und Soziales,45,453,Sonstige personalbezogene Ausgaben,4,11,Arbeitsmarktpolitik und Arbeitsschutz,funktion,1104 453 01 - 254,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Personalausgaben,1104,42,"Soziale Sicherung, soziale Kriegsfolgeaufgaben, Wiedergutmachung",25,"Trennungsgeld, Umzugskostenvergütungen",Bundesanstalt für Arbeitsschutz und Arbeitsmedizin,2,1
77,061645929,ausgaben,2012,Forschung und experimentelle Entwicklung zur Erkundung und Nutzung der irdischen Umwelt (Einzelmaßnahmen),177,Bundesministerium des Innern,45,459,Sonstige personalbezogene Ausgaben,4,06,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",funktion,0616 459 29 - 177,Vermischte Personalausgaben,Personalausgaben,0616,0,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",17,Sonstiges,Bundesamt für Kartographie und Geodäsie,1,1
78,061253255,ausgaben,2012,Verwaltungsfachhochschulen,133,Bundesministerium des Innern,53,532,Sächliche Verwaltungsausgaben (Obergruppe 53),5,06,Hochschulen,funktion,0612 532 55 - 133,Ausgaben für Aufträge und Dienstleistungen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0612,185,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",13,Sonstiges,Fachhochschule des Bundes für öffentliche Verwaltung,1,1
79,120144101,ausgaben,2012,"Beihilfen, Unterstützungen u.ä.",940,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",44,441,"Beihilfen, Unterstützungen und dgl.",4,12,"Beihilfen, Unterstützungen u. ä.",funktion,1201 441 01 - 940,Beihilfen aufgrund der Beihilfevorschriften,Personalausgaben,1201,16700,Allgemeine Finanzwirtschaft,94,"Beihilfen, soweit nicht für Versorgungsempfänger und dgl.",Bundesministerium,9,1
80,070711999,einnahmen,2012,Ordentliche Gerichte und Staatsanwaltschaften,052,Bundesministerium der Justiz,11,119,Verwaltungseinnahmen,1,07,Rechtsschutz,funktion,0707 119 99 - 052,Vermischte Einnahmen,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",0707,2,Allgemeine Dienste,05,Sonstige,Bundespatentgericht,0,0
81,121726101,einnahmen,2012,Flugsicherung,751,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",26,261,Schuldendiensthilfen und Erstattungen von Verwaltungsausgaben aus sonstigen Bereichen,2,12,Luftfahrt,funktion,1217 261 01 - 751,Erstattung von Beiträgen zu internationalen Flugsicherungsorganisationen aus dem Gebührenaufkommen der DFS Deutsche Flugsicherung GmbH,Einnahmen aus Zuweisungen und Zuschüssen mit Ausnahme für Investitionen,1217,140000,Verkehrs- und Nachrichtenwesen,75,Schuldendiensthilfen und Erstattungen von Verwaltungsausgaben aus dem Inland,Luft- und Raumfahrt,7,0
82,101411901,einnahmen,2012,Andere Einrichtungen für Wissenschaft und Forschung,165,"Bundesministerium für Ernährung, Landwirtschaft und Verbraucherschutz",11,119,Verwaltungseinnahmen,1,10,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",funktion,1014 119 01 - 165,Einnahmen aus Veröffentlichungen,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",1014,2,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Sonstige,"Friedrich Loeffler-Institut, Bundesforschungsinstitut für Tiergesundheit",1,0
83,141655420,ausgaben,2012,Deutsche Verteidigungsstreitkräfte,032,Bundesministerium der Verteidigung,55,554,"Militärische Beschaffungen, Materialerhaltung, Wehrforschung, wehrtechnische und sonstige militärische Entwicklung und Erprobung sowie militärische Anlagen",5,14,Verteidigung (nur Bund),funktion,1416 554 20 - 032,Beschaffung Schützenpanzer PUMA,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1416,120000,Allgemeine Dienste,03,Militärische Beschaffungen,Militärische Beschaffungen,0,0
84,063381201,ausgaben,2012,Sonstige Behörden,219,Bundesministerium des Innern,81,812,Erwerb von beweglichen Sachen,8,06,Verwaltung,funktion,0633 812 01 - 219,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke",Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,0633,274,"Soziale Sicherung, soziale Kriegsfolgeaufgaben, Wiedergutmachung",21,Erwerb von Geräten und sonstigen beweglichen Sachen,Bundesamt für Migration und Flüchtlinge,2,1
85,101411909,einnahmen,2012,Andere Einrichtungen für Wissenschaft und Forschung,165,"Bundesministerium für Ernährung, Landwirtschaft und Verbraucherschutz",11,119,Verwaltungseinnahmen,1,10,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",funktion,1014 119 09 - 165,Vermischte Einnahmen,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",1014,1755,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Sonstige,"Friedrich Loeffler-Institut, Bundesforschungsinstitut für Tiergesundheit",1,0
86,091663443,ausgaben,2012,Verwaltung,610,Bundesministerium für Wirtschaft und Technologie,63,634,Sonstige (zweckgebundene) Zuweisungen an öffentlichen Bereich,6,09,Verwaltung,funktion,0916 634 43 - 610,Zuweisungen an den Versorgungsfonds,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0916,0,"Energie- und Wasserwirtschaft, Gewerbe, Dienstleistungen",61,Sonstige Zuweisungen an Sondervermögen,Bundesamt für Wirtschaft und Ausfuhrkontrolle,6,0
