flow,year,funktion_3_title,funktion_3_address,einzelplan_1_title,gruppe_2_address,gruppe_3_address,gruppe_2_title,gruppe_1_address,einzelplan_1_address,funktion_2_title,name,title,gruppe_1_title,einzelplan_2_address,funktion_1_title,funktion_2_address,gruppe_3_title,einzelplan_2_title,funktion_1_address,flexible,amount
ausgaben,2015,Politische Führung,011,Bundespräsident und Bundespräsidialamt,42,422,Bezüge und Nebenleistungen,4,01,Politische Führung und zentrale Verwaltung,0113 422 01 - 011,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Personalausgaben,0113,Allgemeine Dienste,01,Bezüge und Nebenleistungen der Beamten und Richter,Büro der Gemeinsamen Wissenschaftskonferenz,0,flexibel,510000
ausgaben,2015,Politische Führung,011,Bundespräsident und Bundespräsidialamt,42,427,Bezüge und Nebenleistungen,4,01,Politische Führung und zentrale Verwaltung,0113 427 09 - 011,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Personalausgaben,0113,Allgemeine Dienste,01,"Beschäftigungsentgelte, Aufwendungen für nebenamtlich und nebenberuflich Tätige",Büro der Gemeinsamen Wissenschaftskonferenz,0,flexibel,15000
ausgaben,2015,Politische Führung,011,Bundespräsident und Bundespräsidialamt,42,428,Bezüge und Nebenleistungen,4,01,Politische Führung und zentrale Verwaltung,0113 428 01 - 011,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Personalausgaben,0113,Allgemeine Dienste,01,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Büro der Gemeinsamen Wissenschaftskonferenz,0,flexibel,710000
ausgaben,2015,"Beihilfen, Unterstützungen u.ä.",840,Bundespräsident und Bundespräsidialamt,44,441,"Beihilfen, Unterstützungen und dgl.",4,01,"Beihilfen, Unterstützungen u.ä.",0113 441 01 - 840,Beihilfen aufgrund der Beihilfevorschriften,Personalausgaben,0113,Finanzwirtschaft,84,"Beihilfen, soweit nicht für Versorgungsempfänger und dgl.",Büro der Gemeinsamen Wissenschaftskonferenz,8,flexibel,20000
ausgaben,2015,"Beihilfen, Unterstützungen u.ä.",840,Bundespräsident und Bundespräsidialamt,44,443,"Beihilfen, Unterstützungen und dgl.",4,01,"Beihilfen, Unterstützungen u.ä.",0113 443 01 - 840,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Personalausgaben,0113,Finanzwirtschaft,84,Fürsorgeleistungen und Unterstützungen,Büro der Gemeinsamen Wissenschaftskonferenz,8,flexibel,1000
ausgaben,2015,Unfallversicherung,223,Bundespräsident und Bundespräsidialamt,45,452,Sonstige personalbezogene Ausgaben,4,01,Sozialversicherung einschl. Arbeitslosenversicherung,0113 452 02 - 223,Unfallkasse des Bundes,Personalausgaben,0113,"Soziale Sicherung, Familie und Jugend, Arbeitsmarktpolitik",22,Personalbezogene Zahlungen an die Sozialversicherungsträger (soweit nicht unter Obergruppen 41 bis 44 erfasst),Büro der Gemeinsamen Wissenschaftskonferenz,2,flexibel,2000
ausgaben,2015,Politische Führung,011,Bundespräsident und Bundespräsidialamt,45,453,Sonstige personalbezogene Ausgaben,4,01,Politische Führung und zentrale Verwaltung,0113 453 01 - 011,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Personalausgaben,0113,Allgemeine Dienste,01,"Trennungsgeld, Umzugskostenvergütungen",Büro der Gemeinsamen Wissenschaftskonferenz,0,flexibel,8000
ausgaben,2015,Politische Führung,011,Bundespräsident und Bundespräsidialamt,51,518,Sächliche Verwaltungsausgaben (Obergruppe 51),5,01,Politische Führung und zentrale Verwaltung,0113 518 01 - 011,Mieten und Pachten,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0113,Allgemeine Dienste,01,Mieten und Pachten,Büro der Gemeinsamen Wissenschaftskonferenz,0,flexibel,313000
ausgaben,2015,Politische Führung,011,Bundespräsident und Bundespräsidialamt,52,529,Sächliche Verwaltungsausgaben (Obergruppe 52),5,01,Politische Führung und zentrale Verwaltung,0113 529 01 - 011,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0113,Allgemeine Dienste,01,Verfügungsmittel,Büro der Gemeinsamen Wissenschaftskonferenz,0,nicht-flexibel,4000
ausgaben,2015,Politische Führung,011,Bundespräsident und Bundespräsidialamt,53,532,Sächliche Verwaltungsausgaben (Obergruppe 53),5,01,Politische Führung und zentrale Verwaltung,0113 532 01 - 011,Aufträge und Dienstleistungen im Bereich Informationstechnik,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0113,Allgemeine Dienste,01,Sonstiges,Büro der Gemeinsamen Wissenschaftskonferenz,0,flexibel,1000
ausgaben,2015,Politische Führung,011,Bundespräsident und Bundespräsidialamt,53,539,Sächliche Verwaltungsausgaben (Obergruppe 53),5,01,Politische Führung und zentrale Verwaltung,0113 539 99 - 011,Vermischte Verwaltungsausgaben,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0113,Allgemeine Dienste,01,Sonstiges,Büro der Gemeinsamen Wissenschaftskonferenz,0,flexibel,226000
ausgaben,2015,Politische Führung,011,Bundespräsident und Bundespräsidialamt,54,547,Sächliche Verwaltungsausgaben (Obergruppe 54),5,01,Politische Führung und zentrale Verwaltung,0113 547 09 - 011,"Ausgaben für Vorhaben, die aus Spenden, Sponsoring und ähnlichen freiwilligen Geldleistungen finanziert werden","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0113,Allgemeine Dienste,01,Nicht aufteilbare sächliche Verwaltungsausgaben,Büro der Gemeinsamen Wissenschaftskonferenz,0,nicht-flexibel,0
ausgaben,2015,Politische Führung,011,Bundespräsident und Bundespräsidialamt,63,634,Sonstige (zweckgebundene) Zuweisungen an öffentlichen Bereich,6,01,Politische Führung und zentrale Verwaltung,0113 634 03 - 011,Zuweisungen an den Versorgungsfonds,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0113,Allgemeine Dienste,01,Sonstige Zuweisungen an Sondervermögen,Büro der Gemeinsamen Wissenschaftskonferenz,0,flexibel,79000
ausgaben,2015,Politische Führung,011,Bundespräsident und Bundespräsidialamt,71,711,Baumaßnahmen,7,01,Politische Führung und zentrale Verwaltung,0113 711 01 - 011,"Kleine Neu-﻿, Um- und Erweiterungsbauten",Baumaßnahmen,0113,Allgemeine Dienste,01,Baumaßnahmen,Büro der Gemeinsamen Wissenschaftskonferenz,0,flexibel,0
ausgaben,2015,Politische Führung,011,Bundespräsident und Bundespräsidialamt,81,811,Erwerb von beweglichen Sachen,8,01,Politische Führung und zentrale Verwaltung,0113 811 01 - 011,Erwerb von Fahrzeugen,Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,0113,Allgemeine Dienste,01,Erwerb von Fahrzeugen,Büro der Gemeinsamen Wissenschaftskonferenz,0,flexibel,0
ausgaben,2015,Politische Führung,011,Bundespräsident und Bundespräsidialamt,81,812,Erwerb von beweglichen Sachen,8,01,Politische Führung und zentrale Verwaltung,0113 812 01 - 011,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,0113,Allgemeine Dienste,01,Erwerb von Geräten und sonstigen beweglichen Sachen,Büro der Gemeinsamen Wissenschaftskonferenz,0,flexibel,0
ausgaben,2015,Politische Führung,011,Bundespräsident und Bundespräsidialamt,81,812,Erwerb von beweglichen Sachen,8,01,Politische Führung und zentrale Verwaltung,0113 812 02 - 011,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,0113,Allgemeine Dienste,01,Erwerb von Geräten und sonstigen beweglichen Sachen,Büro der Gemeinsamen Wissenschaftskonferenz,0,flexibel,12000
einnahmen,2015,Politische Führung,011,Deutscher Bundestag,11,111,Verwaltungseinnahmen,1,02,Politische Führung und zentrale Verwaltung,0201 111 01 - 011,"Gebühren, sonstige Entgelte","Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",0201,Allgemeine Dienste,01,"Gebühren, sonstige Entgelte",Deutscher Bundestag,0,nicht-flexibel,487000
einnahmen,2015,Politische Führung,011,Deutscher Bundestag,11,119,Verwaltungseinnahmen,1,02,Politische Führung und zentrale Verwaltung,0201 119 01 - 011,Einnahmen aus Veröffentlichungen,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",0201,Allgemeine Dienste,01,Sonstige,Deutscher Bundestag,0,nicht-flexibel,5000
einnahmen,2015,Politische Führung,011,Deutscher Bundestag,11,119,Verwaltungseinnahmen,1,02,Politische Führung und zentrale Verwaltung,0201 119 99 - 011,Vermischte Einnahmen,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",0201,Allgemeine Dienste,01,Sonstige,Deutscher Bundestag,0,nicht-flexibel,78000
einnahmen,2015,Politische Führung,011,Deutscher Bundestag,12,124,Einnahmen aus wirtschaftlicher Tätigkeit und aus Vermögen (ohne Zinsen),1,02,Politische Führung und zentrale Verwaltung,0201 124 01 - 011,"Einnahmen aus Vermietung, Verpachtung und Nutzung","Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",0201,Allgemeine Dienste,01,Mieten und Pachten,Deutscher Bundestag,0,nicht-flexibel,1260000
einnahmen,2015,Politische Führung,011,Deutscher Bundestag,13,132,"Erlöse aus der Veräußerung von Gegenständen, Kapitalrückzahlungen",1,02,Politische Führung und zentrale Verwaltung,0201 132 01 - 011,Erlöse aus der Veräußerung von beweglichen Sachen,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",0201,Allgemeine Dienste,01,Erlöse aus der Veräußerung von beweglichen Sachen,Deutscher Bundestag,0,nicht-flexibel,54000
einnahmen,2015,Politische Führung,011,Deutscher Bundestag,28,282,Sonstige Zuschüsse aus sonstigen Bereichen,2,02,Politische Führung und zentrale Verwaltung,0201 282 09 - 011,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen",Einnahmen aus Zuweisungen und Zuschüssen mit Ausnahme für Investitionen,0201,Allgemeine Dienste,01,Sonstige Zuschüsse aus dem Inland,Deutscher Bundestag,0,nicht-flexibel,0
einnahmen,2015,Haushaltstechnische Verrechnungen,890,Deutscher Bundestag,38,381,Haushaltstechnische Verrechnungen,3,02,Haushaltstechnische Verrechnungen,0201 381 01 - 890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,"Einnahmen aus Schuldenaufnahmen, aus Zuweisungen und Zuschüssen für Investitionen, besondere Finanzierungseinnahmen",0201,Finanzwirtschaft,89,Verrechnungen zwischen Kapiteln,Deutscher Bundestag,8,nicht-flexibel,0
ausgaben,2015,Politische Führung,011,Deutscher Bundestag,41,411,Aufwendungen für Abgeordnete und ehrenamtlich Tätige,4,02,Politische Führung und zentrale Verwaltung,0201 411 01 - 011,Entschädigungen und Amtszulagen nach § 11 Abgeordnetengesetz,Personalausgaben,0201,Allgemeine Dienste,01,Aufwendungen für Abgeordnete,Deutscher Bundestag,0,nicht-flexibel,66303000
ausgaben,2015,Politische Führung,011,Deutscher Bundestag,41,411,Aufwendungen für Abgeordnete und ehrenamtlich Tätige,4,02,Politische Führung und zentrale Verwaltung,0201 411 02 - 011,Aufwandsentschädigungen nach § 12 Abs. 2 und 5 Abgeordnetengesetz,Personalausgaben,0201,Allgemeine Dienste,01,Aufwendungen für Abgeordnete,Deutscher Bundestag,0,nicht-flexibel,31656000
ausgaben,2015,Politische Führung,011,Deutscher Bundestag,41,411,Aufwendungen für Abgeordnete und ehrenamtlich Tätige,4,02,Politische Führung und zentrale Verwaltung,0201 411 03 - 011,Aufwendungen für die Beschäftigung von Mitarbeitern nach § 12 Abs. 3 Abgeordnetengesetz,Personalausgaben,0201,Allgemeine Dienste,01,Aufwendungen für Abgeordnete,Deutscher Bundestag,0,nicht-flexibel,172450000
ausgaben,2015,Politische Führung,011,Deutscher Bundestag,41,411,Aufwendungen für Abgeordnete und ehrenamtlich Tätige,4,02,Politische Führung und zentrale Verwaltung,0201 411 04 - 011,"Zuschuss zu den Kosten in Krankheits-﻿, Pflege- und Geburtsfällen sowie Unterstützungen nach §§ 27 und 28 Abgeordnetengesetz",Personalausgaben,0201,Allgemeine Dienste,01,Aufwendungen für Abgeordnete,Deutscher Bundestag,0,nicht-flexibel,8270000
ausgaben,2015,Politische Führung,011,Deutscher Bundestag,41,411,Aufwendungen für Abgeordnete und ehrenamtlich Tätige,4,02,Politische Führung und zentrale Verwaltung,0201 411 05 - 011,Übergangsgeld für ausgeschiedene Mitglieder des Deutschen Bundestages nach § 18  Abgeordnetengesetz,Personalausgaben,0201,Allgemeine Dienste,01,Aufwendungen für Abgeordnete,Deutscher Bundestag,0,nicht-flexibel,1850000
ausgaben,2015,Politische Führung,011,Deutscher Bundestag,41,411,Aufwendungen für Abgeordnete und ehrenamtlich Tätige,4,02,Politische Führung und zentrale Verwaltung,0201 411 11 - 011,"Überbrückungsgeld/Sterbegeld an Hinterbliebene sowie Versicherungen nach §§ 24, 26, 35a, 35b, 37, 38 und 41 Abgeordnetengesetz",Personalausgaben,0201,Allgemeine Dienste,01,Aufwendungen für Abgeordnete,Deutscher Bundestag,0,nicht-flexibel,515000
ausgaben,2015,Politische Führung,011,Deutscher Bundestag,41,411,Aufwendungen für Abgeordnete und ehrenamtlich Tätige,4,02,Politische Führung und zentrale Verwaltung,0201 411 12 - 011,"Altersentschädigung an ausgeschiedene Mitglieder des Deutschen Bundestages sowie Hinterbliebenenversorgung nach §§ 19 bis 22, 25, 26, 35, 35a, 35b, 35c, 37 und 38 Abgeordnetengesetz",Personalausgaben,0201,Allgemeine Dienste,01,Aufwendungen für Abgeordnete,Deutscher Bundestag,0,nicht-flexibel,43675000
ausgaben,2015,Politische Führung,011,Deutscher Bundestag,41,411,Aufwendungen für Abgeordnete und ehrenamtlich Tätige,4,02,Politische Führung und zentrale Verwaltung,0201 411 13 - 011,Versorgungsabfindung nach §§ 23 und 40 Abgeordnetengesetz,Personalausgaben,0201,Allgemeine Dienste,01,Aufwendungen für Abgeordnete,Deutscher Bundestag,0,nicht-flexibel,120000
ausgaben,2015,Politische Führung,011,Deutscher Bundestag,41,411,Aufwendungen für Abgeordnete und ehrenamtlich Tätige,4,02,Politische Führung und zentrale Verwaltung,0201 411 16 - 011,Inlandsdienst- und Mandatsreisen der Abgeordneten nach §§ 16 und 17 Abgeordnetengesetz,Personalausgaben,0201,Allgemeine Dienste,01,Aufwendungen für Abgeordnete,Deutscher Bundestag,0,nicht-flexibel,7450000
ausgaben,2015,Politische Führung,011,Deutscher Bundestag,41,411,Aufwendungen für Abgeordnete und ehrenamtlich Tätige,4,02,Politische Führung und zentrale Verwaltung,0201 411 17 - 011,"Auslandsdienstreisen der Abgeordneten nach § 17  Abgeordnetengesetz, ohne Reisen zum Europarat, zur Interparlamentarischen Union, NATO und Parlamentarischen Versammlung der OSZE",Personalausgaben,0201,Allgemeine Dienste,01,Aufwendungen für Abgeordnete,Deutscher Bundestag,0,nicht-flexibel,5200000
ausgaben,2015,Politische Führung,011,Deutscher Bundestag,41,411,Aufwendungen für Abgeordnete und ehrenamtlich Tätige,4,02,Politische Führung und zentrale Verwaltung,0201 411 18 - 011,"Reisen zum Europarat, zur Interparlamentarischen Union, NATO und Parlamentarischen Versammlung der OSZE",Personalausgaben,0201,Allgemeine Dienste,01,Aufwendungen für Abgeordnete,Deutscher Bundestag,0,nicht-flexibel,700000
ausgaben,2015,Politische Führung,011,Deutscher Bundestag,41,411,Aufwendungen für Abgeordnete und ehrenamtlich Tätige,4,02,Politische Führung und zentrale Verwaltung,0201 411 19 - 011,Aufwendungen zur Nutzung des gemeinsamen Informations- und Kommunikationssystems des Deutschen Bundestages sowie für Geschäftsbedarf nach § 12  Abs. 4 Nrn. 1 und 4 Abgeordnetengesetz,Personalausgaben,0201,Allgemeine Dienste,01,Aufwendungen für Abgeordnete,Deutscher Bundestag,0,nicht-flexibel,7590000
ausgaben,2015,Politische Führung,011,Deutscher Bundestag,41,411,Aufwendungen für Abgeordnete und ehrenamtlich Tätige,4,02,Politische Führung und zentrale Verwaltung,0201 411 20 - 011,Kostenerstattung für die Benutzung der Verkehrsmittel der Deutschen Bahn und der Berliner Verkehrsbetriebe durch die Mitglieder des Deutschen Bundestages,Personalausgaben,0201,Allgemeine Dienste,01,Aufwendungen für Abgeordnete,Deutscher Bundestag,0,nicht-flexibel,2195000
ausgaben,2015,Politische Führung,011,Deutscher Bundestag,42,422,Bezüge und Nebenleistungen,4,02,Politische Führung und zentrale Verwaltung,0201 422 01 - 011,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Personalausgaben,0201,Allgemeine Dienste,01,Bezüge und Nebenleistungen der Beamten und Richter,Deutscher Bundestag,0,flexibel,59113000
ausgaben,2015,Politische Führung,011,Deutscher Bundestag,42,422,Bezüge und Nebenleistungen,4,02,Politische Führung und zentrale Verwaltung,0201 422 02 - 011,Bezüge und Nebenleistungen der beamteten Hilfskräfte,Personalausgaben,0201,Allgemeine Dienste,01,Bezüge und Nebenleistungen der Beamten und Richter,Deutscher Bundestag,0,flexibel,1021000
ausgaben,2015,Politische Führung,011,Deutscher Bundestag,42,422,Bezüge und Nebenleistungen,4,02,Politische Führung und zentrale Verwaltung,0201 422 03 - 011,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,Personalausgaben,0201,Allgemeine Dienste,01,Bezüge und Nebenleistungen der Beamten und Richter,Deutscher Bundestag,0,flexibel,624000
ausgaben,2015,Politische Führung,011,Deutscher Bundestag,42,424,Bezüge und Nebenleistungen,4,02,Politische Führung und zentrale Verwaltung,0201 424 01 - 011,Zuführung an die Versorgungsrücklage,Personalausgaben,0201,Allgemeine Dienste,01,Zuführung an die Versorgungsrücklage,Deutscher Bundestag,0,flexibel,1014000
ausgaben,2015,Politische Führung,011,Deutscher Bundestag,42,427,Bezüge und Nebenleistungen,4,02,Politische Führung und zentrale Verwaltung,0201 427 09 - 011,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Personalausgaben,0201,Allgemeine Dienste,01,"Beschäftigungsentgelte, Aufwendungen für nebenamtlich und nebenberuflich Tätige",Deutscher Bundestag,0,flexibel,8960000
ausgaben,2015,Politische Führung,011,Deutscher Bundestag,42,427,Bezüge und Nebenleistungen,4,02,Politische Führung und zentrale Verwaltung,0201 427 59 - 011,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Personalausgaben,0201,Allgemeine Dienste,01,"Beschäftigungsentgelte, Aufwendungen für nebenamtlich und nebenberuflich Tätige",Deutscher Bundestag,0,flexibel,185000
